geneid	symbol	name	baseMean	baseMeandmso	baseMeancr+dmso	foldChange	log2FoldChange	pval	padj	PJ-3	PJ-4	PJ-7	PJ-8
100039864	Snhg12	small nucleolar RNA host gene 12	382.8725547	288.8458126	476.8992969	1.651051447	0.723385076	0.054597067	0.362541595	19.02234068	13.52689922	28.79648513	14.00814888
100039890	Gm15093	predicted gene 15093	4400.33242	4544.307414	4256.357426	0.936635011	-0.094441128	0.807943296	1	20.31222003	16.19424037	11.7205033	16.38721495
100039913	Rhox2b	reproductive homeobox 2B	87.04973645	149.4437456	24.65572732	0.164983334	-2.599607803	2.33E-08	2.39E-06	1.119104763	5.445059892	0.77250615	5.856363426
100039934	Gm15085	predicted gene 15085	6578.000936	6786.676801	6369.325071	0.938504257	-0.091564805	0.812222967	1	20.16128613	16.01656646	11.6978844	16.31968198
100039939	Gm2506	predicted gene 2506	124.743537	116.5760692	132.9110048	1.140122547	0.189188901	0.627136718	1	1.355521256	1.026555327	1.095587574	1.020305075
100039948	Rhox2c	reproductive homeobox 2C	94.97304157	159.7280649	30.21801825	0.18918415	-2.402136868	7.15E-08	6.64E-06	1.210379629	5.820331503	1.07240618	5.993473714
100039953	Gm2515	predicted gene 2515	1.494306323	0.973039915	2.015572732	2.071418348	1.050618953	0.866745369	1	0.016204405	0	0.016484232	0
100039954	Gm2516	predicted gene 2516	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
100039957	Gm2518	interferon induced transmembrane protein 2 pseudogene	162.9430176	176.6619031	149.2241321	0.844687674	-0.243510096	0.633681473	1	2.491679078	1.999359422	1.148734136	2.108959885
100039968	Gm12942	predicted gene 12942	75.15446824	91.91183181	58.39710467	0.635360035	-0.654353749	0.152940406	0.644375914	1.738038214	2.466482487	1.381290368	2.250137085
100040016	Rhox2e	reproductive homeobox 2E	168.0480029	262.5198147	73.57619109	0.280269096	-1.835115422	4.08E-07	3.11E-05	2.772159795	9.405038986	2.899468561	10.04587924
100040022	LOC100040022	mCG1037230	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
100040031	LOC100040031	hypothetical protein LOC100040031	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
100040048	Ccl27b	chemokine (C-C motif) ligand 27b	136.1207083	128.2525481	143.9888685	1.122697916	0.166969794	0.659900565	1	1.132079072	0.877106283	0.918387263	0.862392134
100040049	1810010D01Rik	RIKEN cDNA 1810010D01 gene	6.398145531	5.757359232	7.038931831	1.222597296	0.289949282	0.905177863	1	0.260241016	0.064228328	0.132367505	0.226976958
100040160	LOC100040160	spermiogenesis specific transcript on the Y family member	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
100040201	Gm10229	predicted gene 10229	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
100040208	Gm2663	predicted gene 2663	1.226933098	1.446079829	1.007786366	0.69690922	-0.520957353	1	1	0	0	0	0.030491876
100040214	Gm10228	predicted gene 10228	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
100040223	LOC100040223	Ssty1 family member	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
100040233	Gm10334	predicted gene 10334	1.494306323	0.973039915	2.015572732	2.071418348	1.050618953	0.866745369	1	0.036645384	0	0.037278198	0
100040248	Gm11563	predicted gene 11563	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
100040268	Olfr157	olfactory receptor 157	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
100040276	Gm11595	predicted gene 11595	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
100040294	Gm2694	predicted gene 2694	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
100040299	Gm2696	predicted gene 2696	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
100040322	3830408C21Rik	RIKEN cDNA 3830408C21 gene	40.09886019	38.94855667	41.24916372	1.059067838	0.082795004	0.903311811	1	0.785230647	0.632808078	0.505357235	0.53111771
100040339	Gm2721	predicted gene 2721	1.244306323	0.973039915	1.515572732	1.557564813	0.639292197	0.988539216	1	0	0	0.019645019	0
100040421	Gm2762	predicted gene 2762	7.082545811	12.14951889	2.015572732	0.165897329	-2.591637436	0.08942044	0.481192587	0.013003706	0.141211704	0.013228262	0.136098839
100040462	Mndal	myeloid nuclear differentiation antigen like	869.4418877	1090.498379	648.3853967	0.59457713	-0.750064122	0.004554654	0.06608342	12.57754855	16.63431221	8.075770602	16.48958453
100040482	Gm2799	predicted gene 2799	11.63633104	19.21815752	4.054504563	0.210972595	-2.244872488	0.069743828	0.422210509	0	0.077011396	0.0476136	0.190505795
100040525	Tmem181c-ps	"transmembrane protein 181C, pseudogene"	72.05962915	49.99023522	94.12902309	1.882948193	0.912993307	0.42130349	1	0.300772991	0.341466055	1.101480892	0.360701176
100040531	Dynlt1f	dynein light chain Tctex-type 1F	19710.66914	26412.41036	13008.92792	0.492530888	-1.021713893	2.10E-05	0.000911575	180.1341761	378.684131	221.4973352	397.4616011
100040533	Gm2825	predicted gene 2825	6.299892049	10.06863863	2.531145465	0.251389046	-1.992006305	0.202678795	0.74339858	0	0.06159332	0.047601391	0.204061015
100040552	Gm2837	predicted gene 2837	3.636465982	4.757359232	2.515572732	0.528775022	-0.919274066	0.694163442	1	0.07818938	0	0.0397698	0.272780791
100040563	Dynlt1c	dynein light chain Tctex-type 1C	19610.05349	26291.44213	12928.66485	0.491744226	-1.024019983	2.01E-05	0.000884468	254.9561612	536.2351736	312.95854	563.0008068
100040567	Gm12409	predicted gene 12409	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
100040572	Gm2848	predicted gene 2848	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
100040591	Kcnj13	"potassium inwardly-rectifying channel, subfamily J, member 13"	6.196372025	3.838239488	8.554504563	2.228757374	1.156239571	0.474817127	1	0.202921437	0.02225852	0.137617068	0.098324433
100040599	Gm15319	predicted gene 15319	8.521850801	4.919119744	12.12458186	2.464786891	1.301462914	0.314196983	0.929837125	0.084689611	0.071662872	0.1846116	0.021104162
100040606	Gm2863	predicted gene 2863	6.313372092	10.09559872	2.531145465	0.250717717	-1.995864146	0.202255276	0.74339858	0	0.076952187	0.047576993	0.190359327
100040608	Fancf	"Fanconi anemia, complementation group F"	168.3423139	227.7330186	108.9516092	0.478418149	-1.063655975	0.017775819	0.175328675	2.84191346	3.853224897	1.042951828	3.92192962
100040617	Gm12603	predicted gene 12603	200.771353	259.3825375	142.1601686	0.54807147	-0.867564059	0.009896138	0.117028458	5.591738543	11.20775377	6.377790845	9.717055853
100040635	Gm15023	predicted gene 15023	1.74041314	2.473039915	1.007786366	0.407509139	-1.295095681	0.784966456	1	0	0.012179588	0	0
100040671	Gm2897	predicted gene 2897	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
100040698	Gm2913	predicted gene 2913	12.10937096	20.16423735	4.054504563	0.201074035	-2.3142013	0.078392349	0.449121447	0	0.076598835	0.047358527	0.203019887
100040724	Mirg	miRNA containing gene	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
100040732	Gm2933	predicted gene 2933	11.13243786	18.71815752	3.546718197	0.189480091	-2.399881823	0.077419703	0.445830044	0	0.079435829	0.04547458	0.218336888
100040736	9130206I24Rik	RIKEN cDNA 9130206I24 gene	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
100040766	Heatr7b1	HEAT repeat containing 7B1	691.6674777	346.0958839	1037.239071	2.996970261	1.583504768	0.016425708	0.166371114	2.982562255	1.161012796	5.402119076	1.487481701
100040786	LOC100040786	Ssty2 family member	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
100040792	Gm11627	predicted gene 11627	12.43815852	16.35295795	8.523359098	0.521212072	-0.940057596	0.379941749	1	0.584052723	0.39917384	0.091405921	0.901244365
100040843	Cyp4a32	"cytochrome P450, family 4, subfamily a, polypeptide 32"	1.476933098	1.446079829	1.507786366	1.042671598	0.060284835	1	1	0.015891154	0	0	0.013859944
100040851	Gm9767	predicted gene 9767	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
100040852	Gm3002	alpha-takusan pseudogene	1.49041314	0.973039915	2.007786366	2.063416244	1.045034879	0.866905978	1	0.011664686	0	0	0
100040854	Gm13040	predicted gene 13040	2.50209269	2.473039915	2.531145465	1.023495597	0.033504896	1	1	0	0.014271266	0.014705753	0
100040861	Gm13057	predicted gene 13057	2.50209269	2.473039915	2.531145465	1.023495597	0.033504896	1	1	0	0.014271266	0.014705753	0
100040867	Gm16405	predicted gene 16405	48.1579816	90.27703138	6.038931831	0.066893336	-3.901993686	1.79E-09	2.35E-07	0.130352866	1.801604599	0.088402584	1.894852282
100040880	Gm3020	predicted gene 3020	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
100040882	1700017G19Rik	RIKEN cDNA 1700017G19 gene	4.986812153	4.419119744	5.554504563	1.256925561	0.329899211	0.900396418	1	0.037411647	0.061555439	0.076115386	0.021753122
100040894	Gm16430	predicted gene 16430	48.1579816	90.27703138	6.038931831	0.066893336	-3.901993686	1.79E-09	2.35E-07	0.130352866	1.801604599	0.088402584	1.894852282
100040911	LOC100040911	spermiogenesis specific transcript on the Y 2-like	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
100040937	Gm16390	predicted gene 16390	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
100040972	Tceal7	transcription elongation factor A (SII)-like 7	5.98501166	2.392159659	9.577863661	4.003856359	2.001390218	0.224708729	0.785887588	0.250592533	0	0.2867849	0.081960655
100040999	Gm3086	RuvB-like protein 1 pseudogene	14.23739655	10.8112794	17.66351369	1.633804199	0.708235096	0.468126811	1	0.629623716	0.669385998	0.985379116	0.253451579
100041014	LOC100041014	x-linked lymphocyte-regulated protein PM1-like	2.24041314	3.473039915	1.007786366	0.290174139	-1.785009147	0.600933089	1	0	0.041177651	0	0
100041033	LOC100041033	x-linked lymphocyte-regulated protein PM1-like	2.24041314	3.473039915	1.007786366	0.290174139	-1.785009147	0.600933089	1	0	0.041177651	0	0
100041062	Gm13286	predicted gene 13286	25.74864896	23.82599787	27.67130006	1.161391024	0.215853789	0.783578161	1	1.772862295	1.257950995	1.183531856	1.159691014
100041077	Gm13102	predicted gene 13102	20.83162191	19.96079829	21.70244552	1.087253385	0.120688201	0.910455686	1	0.202349563	0.249702647	0.321631021	0.209576178
100041085	G630090E17Rik	RIKEN cDNA G630090E17 gene	24.93304924	23.21815752	26.64794096	1.14771988	0.198770571	0.813321247	1	0.563253125	0.303300438	0.312534386	0.416824969
100041096	Iqcf6	IQ motif containing F6	1.24041314	0.973039915	1.507786366	1.549562709	0.63186114	0.988530491	1	0.064168078	0	0	0
100041102	Gm3139	predicted gene 3139	3.734719464	2.946079829	4.523359098	1.535382393	0.618598009	0.811331092	1	0.023296315	0.013799055	0.009479444	0.004063715
100041108	Gm3143	predicted gene 3143	3.207759378	2.892159659	3.523359098	1.218245019	0.284804324	0.979280483	1	0.095048965	0.031277858	0.064460217	0.082899787
100041187	Olfr596	olfactory receptor 596	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
100041223	LOC100041223	spermiogenesis specific transcript on the Y 2-like	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
100041230	Hist1h4m	"histone cluster 1, H4m"	39.72711268	55.72063437	23.73359098	0.425938995	-1.23128128	0.037835339	0.288048286	1.201606666	3.558725134	2.215521538	4.257569325
100041231	Gm3219	B-cell CLL/lymphoma 7C pseudogene	433.8486782	402.0566822	465.6406742	1.158146836	0.211818177	0.6634146	1	16.36604692	19.08985006	30.47986427	19.41282437
100041244	Gm3230	predicted gene 3230	17.6923439	23.29903778	12.08565003	0.518718848	-0.946975304	0.279021269	0.878624159	0.174468463	0.301415683	0.147901072	0.317016395
100041253	AU018829	expressed sequence AU018829	5.979025787	3.919119744	8.038931831	2.051208525	1.036474163	0.52236768	1	0.020969093	0.008280384	0.00853248	0.003657764
100041256	LOC100041256	hypothetical protein LOC100041256	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
100041261	Gm3238	predicted gene 3238	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
100041286	Gm11974	predicted gene 11974	1205.923027	845.4540807	1566.391973	1.852722707	0.889646973	0.153297551	0.645139828	54.40911013	41.13460951	106.6206835	41.58432576
100041290	D4Ertd617e	"DNA segment, Chr 4, ERATO Doi 617, expressed"	69.39611547	51.49023522	87.30199571	1.695505863	0.761715773	0.106991599	0.530752853	2.607057321	1.827714811	3.9204624	1.8124674
100041294	Gm3258	predicted gene 3258	1060.895618	918.9492696	1202.841967	1.308931849	0.388389984	0.137485969	0.608346796	48.02248544	35.31314179	55.03994655	39.53035493
100041296	Gm3259	predicted gene 3259	1.226933098	1.446079829	1.007786366	0.69690922	-0.520957353	1	1	0	0	0	0.0115389
100041306	Gm3264	predicted gene 3264	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
100041311	Gm11978	predicted gene 11978	8.894544544	9.703439061	8.085650028	0.833276736	-0.263132393	0.869807793	1	0.093156719	0.183931046	0.236913509	0.203123522
100041339	Gm3279	predicted gene 3279	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
100041346	LOC100041346	x-linked lymphocyte-regulated protein PM1-like	1.74041314	2.473039915	1.007786366	0.407509139	-1.295095681	0.784966456	1	0	0.027734061	0	0
100041347	Gm11985	predicted gene 11985	6.713745251	3.365199573	10.06229093	2.990102284	1.580194836	0.297745058	0.903300366	0.333571641	0.029936933	0.215938514	0.105794345
100041351	Gm3285	predicted gene 3285	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
100041352	Gm9880	predicted gene 9880	2.498199507	0.973039915	4.023359098	4.134834592	2.047829618	0.495332202	1	0.048126058	0	0.024478563	0
100041354	Gm3286	predicted gene 3286	13.62537083	12.64951889	14.60122276	1.154290759	0.207006676	0.866923731	1	0.053498479	0.042251515	0.043537858	0.037328234
100041375	Cyp3a41b	"cytochrome P450, family 3, subfamily a, polypeptide 41B"	2.440386153	3.365199573	1.515572732	0.450366375	-1.150828978	0.722331441	1	0	0.014547841	0.014990748	0.051410721
100041379	Gm13242	predicted gene 13242	189.6186423	236.044298	143.1929866	0.606636076	-0.7210968	0.08218146	0.460668912	1.486480051	1.708288404	0.682405908	1.708691356
100041412	Gm11938	predicted gene 11938	3.721239421	2.919119744	4.523359098	1.549562709	0.63186114	0.811574603	1	0.229379101	0.090578411	0.093336061	0.080023927
100041433	Gm13247	predicted gene 13247	112.7048794	148.0515859	77.35817284	0.522508235	-0.93647432	0.024475708	0.215664527	1.019892371	1.307965315	0.436333654	1.36339105
100041449	Cyp3a59	"cytochrome P450, subfamily 3A, polypeptide 59"	1.244306323	0.973039915	1.515572732	1.557564813	0.639292197	0.988539216	1	0	0	0.015493693	0
100041480	Gm9833	predicted gene 9833	1910.767397	2389.854669	1431.680126	0.599065769	-0.739213695	0.003268543	0.052156752	30.5072822	44.135695	21.95685855	39.48826497
100041488	Gm11937	predicted gene 11937	3.988612647	2.946079829	5.031145465	1.707742409	0.772090379	0.735811171	1	0.384036221	0.227475328	0.23440079	0.066989727
100041505	Gm3376	predicted gene 3376	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
100041515	Gm3383	predicted gene 3383	1.49041314	0.973039915	2.007786366	2.063416244	1.045034879	0.866905978	1	0.038994447	0	0	0
100041530	Gm10409	predicted gene 10409	1.49041314	0.973039915	2.007786366	2.063416244	1.045034879	0.866905978	1	0.015284256	0	0	0
100041546	Ly6c2	"lymphocyte antigen 6 complex, locus C2"	299.8779746	331.8482894	267.9076597	0.807319695	-0.308788008	0.313244972	0.929406526	10.86002654	12.14564898	9.425194299	11.82331049
100041548	Gm3402	predicted gene 3402	3.979025787	2.919119744	5.038931831	1.726181956	0.787584547	0.736046516	1	0.052713464	0.026019708	0.053623751	0.022987809
100041550	LOC100041550	hypothetical protein LOC100041550	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
100041554	Gm3404	predicted gene 3404	2.734719464	1.946079829	3.523359098	1.810490528	0.856380629	0.791357213	1	0.080749563	0.026572339	0.054762662	0.023476046
100041566	Gm3409	predicted gene 3409	2.234719464	1.946079829	2.523359098	1.296636993	0.374774639	0.983331517	1	0.026356732	0.026019708	0.053623751	0.022987809
100041574	9030025P20Rik	RIKEN cDNA 9030025P20 gene	1911.871113	1968.146134	1855.596091	0.942814184	-0.084954631	0.724819493	1	24.04559472	26.48585378	29.21872183	27.30374883
100041576	Gm3414	predicted gene 3414	103.5973089	137.4143086	69.78030918	0.50780963	-0.977640342	0.054091098	0.360336011	0.39211302	0.561673156	0.136872049	0.442579249
100041578	Gm3415	predicted gene 3415	3.979025787	2.919119744	5.038931831	1.726181956	0.787584547	0.736046516	1	0.051683379	0.025511252	0.052575878	0.0225386
100041579	LOC100041579	hypothetical protein LOC100041579	61.06008562	62.35543479	59.76473645	0.958452726	-0.06122082	0.945549917	1	1.694241495	1.314167811	0.677088753	1.055488009
100041581	Zkscan16	zinc finger with KRAB and SCAN domains 16	1.967346238	1.919119744	2.015572732	1.050258973	0.070745112	1	1	0.010886066	0	0.011074053	0.018989214
100041585	Amd2	S-adenosylmethionine decarboxylase 2	7517.578971	9166.737243	5868.420699	0.64018642	-0.643436021	0.007755017	0.098529137	62.1157026	85.08359954	49.60997032	81.326325
100041586	Gm3417	predicted gene 3417	477.9368594	451.4243586	504.4493602	1.117461543	0.160225182	0.570364466	1	7.167205725	5.61733416	5.775287023	5.422094199
100041596	Gm9994	predicted gene 9994	18.66011728	16.20343906	21.11679549	1.303229235	0.382090873	0.654572811	1	0.667348006	0.532119502	0.365546548	0.223864405
100041605	Gm3428	predicted gene 3428	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
100041618	Gm3434	predicted gene 3434	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
100041621	Gm3435	predicted gene 3435	1565.960287	1611.471846	1520.448727	0.943515538	-0.083881818	0.729512203	1	20.34236063	22.57951639	25.45731824	23.6256186
100041639	Gm3448	predicted gene 3448	477.9368594	451.4243586	504.4493602	1.117461543	0.160225182	0.570364466	1	7.167205725	5.61733416	5.775287023	5.422094199
100041655	Gm10863	predicted gene 10863	1.726933098	2.446079829	1.007786366	0.412000604	-1.279281644	0.785907476	1	0	0.088313951	0	0.039011665
100041658	Mup7	major urinary protein 7	1.24041314	1.473039915	1.007786366	0.684154147	-0.547606679	1	1	0	0.029067515	0	0
100041677	Gm13157	predicted gene 13157	48.75378056	61.82847471	35.67908642	0.577065609	-0.79319274	0.147132574	0.632492066	0.523831598	0.704181595	0.249431987	0.592965866
